,PROJECT,DATE,SITE,SAMPLE,SUBSTRATE,AVERAGE.DEPTH,CPOM.OM.AREA.g.m2,CPOM.ASH.AREA.g.m2,EPIL.OM.AREA.g.m2,EPIL.ASH.AREA.g.m2,EPIL.CHLA.MG.M2.HAUER,EPIL.PHAEO.MG.M2.HAUER,EPIL.640.664,PHICOCYANIN.MG.M2,EPIL.CHLA.MG.M2.RITCHIE,EPIL.CHLB.MG.M2.RITCHIE,EPIL.CHLC.MG.M2.RITCHIE,EPIL.CHLD.MG.M2.RITCHIE,EPIL.CHL.TOTAL.MG.M2.RITCHIE,EPIP.OM.AREA.g.m2,EPIP.ASH.AREA.g.m2,EPIP.CHLA.MG.M2.HAUER,EPIP.PHAEO.MG.M2.HAUER,EPIP.640.664,EPIP.PHICOCYANIN.MG.M2,EPIP.CHLA.MG.M2.RITCHIE,EPIP.CHLB.MG.M2.RITCHIE,EPIP.CHLC.MG.M2.RITCHIE,EPIP.CHLD.MG.M2.RITCHIE,EPIP.CHL.TOTAL.MG.M2.RITCHIE,FBOM.AREA.g.m2,FBOM.ASH.AREA.g.m2,FBOM.CHLA.MG.M2.HAUER,FBOM.PHAEO.MG.M2.HAUER,FBOM.640.664,FBOM.PHICOCYANIN.MG.M2,FBOM.CHLA.MG.M2.RITCHIE,FBOM.CHLB.MG.M2.RITCHIE,FBOM.CHLC.MG.M2.RITCHIE,FBOM.CHLD.MG.M2.RITCHIE,FBOM.CHL.TOTAL.MG.M2.RITCHIE,FILA.OM.AREA.g.m2,FILA.ASH.AREA.g.m2,FILA.CHLA.MG.M2.HAUER,FILA.PHAEO.MG.M2.HAUER,FILA..640.664,FILA.CHLA.MG.M2.RITCHIE,FILA.CHLB.MG.M2.RITCHIE,FILA.CHLC.MG.M2.RITCHIE,FILA.CHLD.MG.M2.RITCHIE,FILA.CHL.TOTAL.MG.M2.RITCHIE,MACRO.OM.AREA.g.m2,MACRO.ASH.AREA.g.m2,TOTAL.ALGAL.BIOMASS.g.m2,TOTAL.CHLA.MG.M2.RITCHIE
206,LTREB,9/1/2020,CR,2,COBBLE,25.5,,,9.938050951,53.74497955,21.12153845,6.294006181,1.237168142,20.86195656,24.90896982,8.749028746,1.689325156,0.762050542,36.10950862,-0.623174254,17.6160722,0.385532072,0.409881466,1.786666667,4.079511456,0.608195349,0.147735692,0.065285027,0.060448359,0.881668378,2.98E-08,7.37E-08,2.094923077,0.471357692,1.6,6.2118,3.866151115,2.396766577,1.651927269,2.229953423,10.14483369,42.37478306,1165.95941,,,,,,,,,,,5.17E+01,29.38331628
207,LTREB,9/1/2020,CR,3,COBBLE,24,,,13.87585749,57.97742007,6.482468707,2.420668694,1.245689655,36.89472186,8.082828053,2.959235132,0.51006177,0.482732938,12.03490307,3.133409006,17.02329669,2.93441415,1.567102025,1.337837838,7.917703652,3.681363438,0.833134872,0.250320797,0.14699149,4.911832811,5.24E-08,2.33E-07,3.661714286,2.746285714,1.692307692,6.5832,7.614822857,4.696566857,2.633489143,3.132572571,18.07750971,88.49498572,944.3824064,,,,,,,,,,,1.06E+02,19.37901435
208,LTREB,9/1/2020,CR,4,COBBLE,21,,,11.6485649,46.59425959,10.99937049,11.56830344,1.435294118,30.93025444,17.96273911,7.000461249,1.726848133,0.854898122,27.54504321,3.437396447,17.72480617,14.29746469,-11.36929397,0.450511945,8.006561519,7.664578922,1.302309322,-1.836734676,0.299377354,7.429578859,2.80E-08,2.03E-07,7.3591875,8.3404125,1.590361446,7.2933,13.03654538,4.406642625,1.748030813,1.828582875,21.01988569,116.2786221,460.195765,,,,,,,,,,,1.31E+02,38.6638634
209,LTREB,9/1/2020,CR,5,COBBLE,31.75,,,11.24052022,44.90829848,15.07789399,3.618694556,1.069444444,40.33679504,17.52433136,4.559987552,1.127923278,0.77793758,23.99028357,2.765116529,15.24029343,3.468227788,1.243067782,1.225255973,4.653112374,4.208863222,0.663271589,0.249751627,0.147013401,5.268926332,1.67E-09,1.15E-07,3.8147625,4.78964625,1.578947368,0.340995,7.582806463,3.072188738,1.7613376,1.5255875,13.9419711,126.3121462,472.9771247,,,,,,,,,,,1.40E+02,29.31600105
224,LTREB,9/29/2020,CR,1,COBBLE,20,,,3.593131551,9.083144733,,,1.205263158,12.56684081,14.45048667,2.625534967,1.230749696,0.319654878,18.62651399,0.224483033,0.519117014,,,1.288782816,0.831990242,1.72874184,0.064973633,0.205188997,0.03773174,2.036647819,1.62E-08,5.62E-08,,,1.403508772,0.5624,4.999714167,0.7023925,0.751710833,0.335594167,6.789445,15.17053817,70.2326877,10.02861092,0.306429778,1.268571429,10.18230418,1.91646786,0.798442069,0.226130987,13.12340665,,,1.90E+01,31.36124686
225,LTREB,9/29/2020,CR,2,COBBLE,24.5,,,3.352630718,19.98892801,,,1.272151899,10.2318665,15.89788146,3.411650248,1.220892371,0.291980066,20.82249784,1.391327133,8.593491117,,,1.265243902,3.079626612,8.841774028,0.706812189,0.866757753,0.1605042,10.57590558,2.74E-08,1.02E-07,,,1.333333333,8.6828,2.964934,0.389935,0.152103,-0.06403775,3.44295175,119.3400893,737.0315213,135.061406,10.02931233,1.298039216,142.6806233,20.89138563,10.23645456,1.767573016,175.5769129,,,1.24E+02,170.3852127
226,LTREB,9/29/2020,CR,3,COBBLE,33.75,,,16.14594217,50.67704476,,,1.202629544,45.14774704,70.64028983,14.22460009,6.245869653,1.330834685,92.44201509,2.572201423,13.98634524,,,1.323665893,6.240511406,14.39128603,1.04323433,1.631336033,0.216992812,17.28294274,4.85E-08,5.02E-07,,,1.34375,14.418,8.12194875,0.70127775,0.81419175,0.0636255,9.7010955,55.78641785,356.2848137,71.67876229,3.357923999,1.288808664,74.47749907,10.66169651,4.293356395,0.228181142,89.66118538,,,7.45E+01,167.6310237
227,LTREB,9/29/2020,CR,4,COBBLE,28,,,9.98481825,39.08810817,,,1.435797665,32.91552626,27.49270698,10.09692157,2.615608257,0.870776982,41.07616045,1.876537856,26.47613692,,,1.370552147,3.458441731,5.379484927,1.137725085,0.425504783,0.081845929,7.024592351,2.24E-08,1.50E-07,,,1.185185185,19.3508,3.710188696,0.478898609,0.362770435,-0.084482087,4.467397565,20.54692635,124.3712387,58.50488753,6.893599151,1.279521674,63.72328297,9.946900998,4.439719734,0.44364805,78.55393734,,,3.24E+01,100.3056636
228,LTREB,9/29/2020,CR,5,COBBLE,28.5,,,4.372742419,10.69334282,,,1.176691729,13.99277574,11.84866351,1.603712028,1.188124203,0.251628667,14.89220274,1.487200095,7.417293557,,,1.282191781,2.199933726,4.00096952,0.334965538,0.477233999,0.082255447,4.895450507,1.68E-08,1.74E-07,,,1.4,10.2714,2.3438856,0.51585285,0.2984178,0.25560795,3.413779875,40.16560063,262.1755154,54.8722021,11.3528694,1.353503185,61.57864395,16.68631563,3.359813312,1.514509629,83.13963331,,,4.60E+01,79.77216257
241,LTREB,10/20/2020,CR,1,COBBLE,27.75,,,4.415612442,11.87499657,,,1.172619048,25.55482113,24.24811709,2.548890419,2.292688011,0.111765581,29.20161286,,,,,,,,,,,,1.13E-07,8.96E-07,,,1.247058824,20.5239,22.122966,1.546563,1.906459688,0.779356438,26.35549313,1.114376237,5.398057543,4.338536973,0.054231712,1.214634146,4.431522356,0.626770706,0.346882744,0.028091292,5.433294179,,,5.53E+00,50.80260545
242,LTREB,10/20/2020,CR,2,COBBLE,24.75,,,6.524038154,15.65769157,,,1.191397849,16.97699706,38.0150339,3.370006406,4.169411299,0.246050475,45.80074347,,,,,,,,,,,,8.97E-08,5.69E-07,,,1.305555556,19.074825,17.903052,1.7882595,1.27181925,0.841167,21.804417,10.72175044,88.42875384,5.094618303,7.929884141,1.330188679,6.698682229,35.21692856,-12.56742036,0.299782738,29.64786283,,,1.72E+01,62.61676813
243,LTREB,10/20/2020,CR,3,COBBLE,30.5,,,2.146619006,5.135049386,,,1.295053004,14.63068169,26.67863895,3.804254196,3.217280591,0.158401963,33.85873859,,,,,,,,,,,,9.83E-08,4.47E-07,,,1.25,21.2951,7.474793045,0.916472318,0.468044682,0.140710364,9.000067545,,,,,,,,,,,,,2.15E+00,34.15343199
244,LTREB,10/20/2020,CR,4,COBBLE,26.625,,,4.755065085,10.42676922,,,1.203007519,23.56908164,34.24687991,3.254528674,3.495960516,0.10378703,41.10137154,,,,,,,,,,,,1.60E-07,1.08E-06,,,1.277108434,28.6485,24.71254489,2.445535538,1.974086663,1.496311688,30.62864651,5.757169791,65.15381731,16.00564273,0.854670243,1.255813953,16.6829542,2.695598518,1.446618287,0.194887513,21.02015979,,,1.05E+01,75.642379
245,LTREB,10/20/2020,CR,5,COBBLE,28.25,,,5.247290902,10.19644028,,,1.20625,37.87589979,32.17831798,3.958082212,3.049742765,0.251290376,39.43763309,,,,,,,,,,,,1.02E-07,6.19E-07,,,1.244897959,23.229975,15.47864113,1.560939625,1.4786276,0.889866525,19.4081794,14.70925913,99.60934668,23.23409297,3.872348829,1.3,25.64956942,5.605435226,1.46855131,0.273474846,32.9971797,,,2.00E+01,73.30652852
380,RASS,7/20/2020,DL,1,PEBBLE,31.125,,,12.49563759,49.08286447,14.3062055,2.434190189,1.214689266,1.087620296,16.02021311,0.969299604,1.271787201,0.08890976,18.35031324,,,,,,,,,,,,6.22E-08,6.12E-07,9.497571429,2.967991071,1.217391304,1.58270625,11.9240542,-0.482006196,-1.048521214,-1.174613036,9.218984893,7.110465326,31.87578345,191.0395013,101.8301052,1.300138313,258.8176045,58.02278268,0.739448844,-6.153034394,311.4282165,,,1.96E+01,286.7618718
381,RASS,7/20/2020,DL,2,PEBBLE,24,,,11.43343532,50.86528313,17.72745144,6.670329187,1.265822785,1.400820895,21.6903562,4.118360765,2.050175652,0.731467079,28.59049293,,,,,,,,,,,,1.30E-07,1.23E-06,13.884,6.3012,1.219512195,2.17176,18.796156,-0.41858,0.96952,-0.385084,18.962136,12.88421187,65.51587718,85.82702488,40.24021167,1.264423077,118.868037,21.28936533,-10.81504828,-10.25983644,119.0831237,,,2.43E+01,159.3545492
382,RASS,7/20/2020,DL,3,PEBBLE,29.125,,,4.856783959,19.28215721,8.580559959,3.522545667,1.364089776,0.74156567,10.96743538,0.613138771,0.910694352,0.077975787,12.56931557,,,,,,,,,,,,9.71E-08,1.09E-06,6.665464286,8.887285714,1.25,1.36974875,12.64874202,-1.060911411,-1.171049679,-1.118657964,9.298202018,0.380690254,1.144849523,,,,,,,,,,,5.24E+00,23.61617739
383,RASS,7/20/2020,DL,4,PEBBLE,16.125,,,4.083077463,20.7363279,3.770410011,0.148531303,1.5,2.698040531,4.121506033,0.204945384,0.316539707,0.02015621,4.66317415,,,,,,,,,,,,1.09E-07,8.06E-07,18.78709091,-0.704515909,1.280701754,12.271125,22.03990507,-0.132603205,1.339964045,0.183191727,23.43060716,,,,,,,,,,,,,4.08E+00,26.1614111
384,RASS,7/20/2020,DL,5,PEBBLE,25.25,,,14.79015818,72.27885998,17.28390746,1.304877782,1.240837696,5.656270929,18.90401881,1.238491835,1.620021328,0.147853996,21.91050815,,,,,,,,,,,,2.59E-07,1.82E-06,30.81942857,-2.504078571,1.219178082,15.69035,33.53224168,1.050865321,2.412049536,0.468282893,37.46366307,60.73404627,519.7805617,297.0189798,144.5047396,1.315254237,400.2047707,117.8747001,-16.86436094,-20.487885,480.7291872,,,7.55E+01,452.6410312
390,RASS,7/27/2020,DL,1,PEBBLE,36.75,,,2.110812793,7.89987362,4.527827792,0.962960558,1.371134021,6.968608094,5.22592798,0.414665859,0.563490641,0.064759139,6.268877296,,,,,,,,,,,,0,3.34E-07,1.3083,4.18656,1.285714286,3.32514,3.9092445,0.2098817,-0.1353772,-0.0736225,3.910151,5.360229085,13.46624646,20.37312535,7.102557462,1.501577287,24.34613261,9.756076709,0.422763877,0.214753308,34.73984761,,,7.47E+00,33.48130509
391,RASS,7/27/2020,DL,2,PEBBLE,30.375,,,4.166966305,22.27526432,15.38382227,3.845955567,1.288461538,15.62869584,17.87060448,2.655589621,1.477397389,0.273920417,22.277622,,,,,,,,,,,,9.11E-08,1.23E-06,8.9211375,6.40699875,1.315789474,3.7816875,12.61889888,1.3025286,1.05468075,0.385319025,15.36150926,14.2995863,55.04342943,33.27171427,7.551557622,1.528688525,37.42903338,15.70558768,0.816937288,0.215423954,54.16716432,,,1.85E+01,67.91853674
392,RASS,7/27/2020,DL,3,PEBBLE,14.875,,,8.386156093,49.5320254,26.30671069,8.785448663,1.162337662,20.91375134,31.93504485,3.465858475,2.294772055,0.9284584,38.62434013,,,,,,,,,,,,1.20E-07,1.67E-06,11.914875,4.513210227,1.275510204,2.2967,14.66169385,0.69801208,0.99517942,0.426963886,16.78194795,17.15964331,87.45530178,61.89614501,11.99237809,2.03654485,70.4033007,3.992135767,4.396565725,1.446155905,80.23862381,,,2.55E+01,117.0000394
393,RASS,7/27/2020,DL,4,PEBBLE,29.75,,,4.529412869,18.60403138,45.45220216,11.6471268,1.313099042,5.972745238,53.1336912,5.624041245,4.40715216,1.151037805,64.31626288,,,,,,,,,,,,1.24E-07,2.18E-06,16.680825,7.2283575,1.328125,2.10035,21.13215983,1.338639925,2.380038675,0.498880725,25.34985898,,,,,,,,,,,,,4.53E+00,74.26585103
394,RASS,7/27/2020,DL,5,PEBBLE,31,,,4.855322481,22.04230471,10.09563336,2.539204755,1.323369565,11.48949762,11.7727812,1.107063654,1.203917742,0.173025074,14.256863,,,,,,,,,,,,3.49E-08,1.47E-07,2.364857143,3.429042857,1.333333333,1.02331,4.498919286,0.580705286,0.43989,-0.102441714,5.417099429,10.07448002,54.3334821,53.24705235,9.403202862,1.478087649,59.32611416,13.59415831,4.509654909,0.266374224,77.69664,,,1.49E+01,75.59781465
400,RASS,8/3/2020,DL,1,PEBBLE,31.125,,,2.102190072,6.035319884,3.62119193,1.02600438,1.223529412,4.285755243,4.317368565,0.545349244,0.353060336,0.052164829,5.267969874,,,,,,,,,,,,5.29E-08,9.96E-08,1.662075,2.41000875,1.222222222,4.3730625,3.216364125,-0.2107536,0.553545675,-0.074805825,3.484372163,1.693778329,1.955197492,3.244518217,0.517095091,1.588235294,3.55671411,1.246571823,0.120078819,0.0300804,4.953463633,,,3.80E+00,11.0904468
401,RASS,8/3/2020,DL,2,PEBBLE,22.75,,,1.956148553,7.46809985,3.64348991,1.484242732,1.286713287,4.37743084,4.563083781,0.701648104,0.3173558,0.118939369,5.701055494,,,,,,,,,,,,-6.26E-08,7.58E-09,0.552204545,0.607425,1.25,2.1960575,0.988111091,-0.404205455,-0.125861273,-0.012938545,0.445114091,1.398229197,15.01310327,5.657488356,0.670289381,1.380753138,6.069995584,2.207341493,0.069111227,-0.008955387,8.33752355,,,3.35E+00,11.62119046
402,RASS,8/3/2020,DL,3,PEBBLE,28.5,,,3.435837537,13.22994914,8.351217803,2.47689528,1.336653386,7.487163901,9.904308486,2.068841293,0.703373109,0.145519864,12.82210104,,,,,,,,,,,,5.70E-08,3.32E-07,3.80475,4.71789,1.333333333,2.691255,6.7117101,0.7930752,0.83493885,0.1554333,8.4952002,9.162374654,43.71512618,36.22843218,2.909685104,1.46130031,38.34138773,10.43266772,1.254551428,0.08753308,50.11635043,,,1.26E+01,54.95740631
403,RASS,8/3/2020,DL,4,PEBBLE,31.375,,,3.158796968,12.47484285,3.487241884,1.013479673,1.293956044,5.931964154,4.141701148,0.59452862,0.313264848,0.064141435,5.113661663,,,,,,,,,,,,5.02E-08,2.29E-07,4.786928571,3.031721429,1.35,2.232645,6.73268356,1.085793131,0.268079952,-0.144892738,7.94170275,4.782169897,28.85363549,9.799925497,2.177761222,1.531791908,11.22868076,2.456207627,0.838262125,0.126692337,14.6499081,,,7.94E+00,22.10306547
404,RASS,8/3/2020,DL,5,PEBBLE,30.625,,,2.89840333,12.06947058,7.238221571,2.032862228,1.327067669,7.108442317,8.529618008,1.973058218,0.549988615,0.154335796,11.20705024,,,,,,,,,,,,1.86E-08,6.12E-08,4.6725,1.869,1,3.276875,5.09495875,-0.404299583,0.074342917,-0.41705125,4.347982917,,,,,,,,,,,,,2.90E+00,13.62457676
410,RASS,8/10/2020,DL,1,PEBBLE,22.75,,,2.718349231,14.20556695,7.257992446,1.919856066,1.270114943,11.73274604,8.559165381,1.124946739,0.788495339,0.14250902,10.61516997,,,,,,,,,,,,4.95E-08,4.75E-07,1.869,3.691275,1.333333333,5.216575,3.70898675,0.68042975,0.15310225,0.11120725,4.65374875,3.968074722,18.15686062,7.374851682,1.198413398,1.510067114,8.142132198,2.308716259,0.471513549,0.084007808,11.0064147,,,6.69E+00,20.41028433
411,RASS,8/10/2020,DL,2,PEBBLE,25.375,,,1.166418943,3.662304637,4.113382672,1.086669751,1.212765957,3.753297857,4.762349325,1.292486965,0.292224694,0.09264435,6.439732237,,,,,,,,,,,,1.27E-08,8.37E-08,0.752791667,2.408933333,1.285714286,2.918125,1.575846708,0.396281375,0.007894444,-0.033542931,1.946488056,2.344185321,5.725151513,1.922561866,0.469959567,1.626666667,2.178918383,1.007097591,0.060441089,0.036685222,3.283152685,,,3.51E+00,8.517114417
412,RASS,8/10/2020,DL,3,PEBBLE,19.875,,,1.131768626,3.32983166,2.786355564,0.620062224,1.215384615,4.546108795,3.202651078,0.564155941,0.249691382,0.056453501,4.072971304,,,,,,,,,,,,1.21E-08,9.16E-08,1.010785714,0.758089286,1.428571429,1.96702875,1.5038485,0.056800857,0.394232929,-0.039572071,1.915319679,1.225390662,8.14330518,2.521779897,0.41080608,1.618181818,2.780349626,0.860713611,0.108707238,0.020682891,3.770468295,,,2.36E+00,7.486849204
413,RASS,8/10/2020,DL,4,PEBBLE,19.875,,,2.240933058,4.625285831,3.877172739,1.148791923,1.212121212,3.31407108,4.577419501,0.940337461,0.279510146,0.074335156,5.871629335,,,,,,,,,,,,2.82E-08,1.52E-07,1.5919875,2.49411375,1.285714286,2.17035,3.094897238,0.467935013,0.637170638,0.138256463,4.338279225,10.33935303,22.8109562,14.36562268,2.208049412,1.699300699,15.75748692,4.549067019,0.94747748,0.293185042,21.54730414,,,1.26E+01,23.42980366
414,RASS,8/10/2020,DL,5,PEBBLE,24.25,,,2.524264942,9.679661627,5.306919208,1.491244297,1.250883392,5.419815467,6.203890717,1.080129788,0.405625525,0.079650497,7.769333895,,,,,,,,,,,,4.36E-08,1.46E-07,1.438833333,2.5899,1.4,3.043375,2.964473583,0.659775139,0.603714528,0.217705722,4.445687833,3.381597814,26.57689786,4.437210299,0.957503275,1.586538462,5.028603489,1.515303818,0.208346835,0.078144058,6.830425752,,,5.91E+00,14.19696779
420,RASS,8/17/2020,DL,1,PEBBLE,17.5,,,2.112842623,6.77294411,4.092571225,0.682095204,1.152173913,6.61724538,4.622465342,0.735173563,0.390192667,0.09005967,5.837919676,,,,,,,,,,,,3.89E-09,1.15E-07,0.6675,0.500625,1.285714286,4.4135,0.84795375,0.11461625,-0.0155175,-0.01682625,0.93023125,3.892885924,9.18862883,4.850468008,0.652304318,1.703947368,5.232400862,2.050310304,0.044665274,0.020100658,7.347503096,,,6.01E+00,10.70281995
421,RASS,8/17/2020,DL,2,PEBBLE,18.625,,,3.831410937,14.20998386,6.129101471,1.95778493,1.21446384,7.05508083,7.384924685,1.429719397,0.501880482,0.159756624,9.476325613,,,,,,,,,,,,9.31E-09,7.26E-08,0.452079545,0.4972875,1,10.351775,0.808948091,-0.330915455,-0.103040273,-0.010592545,0.364406591,3.776207389,18.32480345,7.124200777,1.256629859,1.310880829,8.033025924,1.121799616,0.536970698,0.066482535,9.758328061,,,7.61E+00,16.2268987
422,RASS,8/17/2020,DL,3,PEBBLE,19.5,,,1.438094432,4.127214101,4.620141428,0.944839734,1.231788079,5.032161329,5.274596146,0.845960881,0.410798339,0.05220618,6.583593503,,,,,,,,,,,,8.13E-09,1.50E-07,0,3.2396,1.125,6.4662,1.949181,-0.091580667,0.3805035,0.190673167,2.428792167,1.456204132,5.292741942,2.506124468,0.229374104,1.324503311,2.649483442,0.495672698,0.176951987,0.027819207,3.349943083,,,2.89E+00,9.873260588
423,RASS,8/17/2020,DL,4,PEBBLE,23.5,,,1.963057359,3.845441127,2.929419403,0.709379012,1.219081272,5.115781259,3.410830877,0.780239144,0.216417662,0.052515495,4.46002297,,,,,,,,,,,,6.41E-09,8.33E-08,0.482653846,0.868776923,1.2,10.3541,1.010357192,0.254076577,0.005061538,-0.021506115,1.247994615,8.622095051,8.25945136,12.95487286,2.002116714,1.495098039,14.26498801,3.900894388,0.759447048,0.090767287,19.0161755,,,1.06E+01,18.68617608
424,RASS,8/17/2020,DL,5,PEBBLE,23.75,,,3.030520949,9.659785525,6.0686182,1.483440005,1.25,5.887418302,7.063140314,1.161868743,0.574331703,0.117063973,8.916447824,,,,,,,,,,,,3.85E-08,1.79E-07,1.152954545,1.26825,1.125,6.685625,1.973253636,-0.040703182,0.416834091,-0.048514773,2.300882727,4.019317245,23.1898993,6.206525823,1.034420971,1.342105263,6.937921194,1.210849593,0.434992268,0.069399391,8.653204043,,,7.05E+00,15.97431514
429,RASS,8/24/2020,DL,1,PEBBLE,21,,,1.142992778,4.582961426,2.611628594,0.469506264,1.179916318,5.305025132,2.944724715,0.310772593,0.270438246,0.030244688,3.556198814,,,,,,,,,,,,1.17E-08,1.33E-07,1.725230769,0.992007692,1.307692308,5.1891,2.356107923,0.158768077,0.288212077,0.122940462,2.926044692,6.700683482,20.25850309,12.39410913,0.887479419,1.482926829,13.13219733,2.494176492,1.086941651,0.077001419,16.79039425,,,7.84E+00,18.43302996
430,RASS,8/24/2020,DL,2,PEBBLE,21.875,,,3.355219622,12.8436364,9.664836393,2.371256371,1.246861925,11.25333446,11.23211492,1.686949588,0.936726449,0.115633315,13.97149288,,,,,,,,,,,,1.94E-08,1.31E-07,1.5575,2.258375,1.444444444,5.53875,2.921272083,0.314157083,0.238837083,0.254744583,3.72903125,9.98919462,19.01362999,13.98383504,1.763179201,1.4,15.30123254,2.477950295,1.369145198,0.150233434,19.29865407,,,1.33E+01,29.45461954
431,RASS,8/24/2020,DL,3,PEBBLE,23,,,0.824273638,3.560160606,3.32983166,0.676372056,1.229885057,2.808376281,3.77650987,0.556036367,0.352652401,0.033511575,4.718733285,,,,,,,,,,,,1.04E-07,1.39E-06,4.094,5.9363,1.407407407,13.1836,7.751891889,0.945466111,0.716953444,0.104974556,9.519334556,4.523668768,26.29067298,9.035290095,1.034302945,1.401015228,9.83664757,1.509299081,0.82830973,0.070442491,12.24475854,,,5.35E+00,21.36504933
432,RASS,8/24/2020,DL,4,PEBBLE,30.25,,,1.646208911,6.1475614,5.150833349,1.026732781,1.230958231,6.039786161,5.851397614,0.772536261,0.495168966,0.051816226,7.170955207,,,,,,,,,,,,1.59E-07,2.25E-06,8.07675,8.884425,1.40625,25.21035,13.47508181,1.753312688,0.939493156,0.945788938,17.11376734,3.657234926,26.20286498,7.288970917,1.002233501,1.433862434,8.015259388,1.438297779,0.662042851,0.06695851,10.1826063,,,5.30E+00,27.34173881
433,RASS,8/24/2020,DL,5,PEBBLE,28.125,,,2.219320897,7.362023113,9.215309119,1.483440005,1.240825688,12.13892002,10.28647158,1.122539895,0.849912757,0.07105351,12.33004214,,,,,,,,,,,,2.72E-07,4.14E-06,6.826704545,10.37659091,1.434782609,31.10625,12.84085483,1.43685767,1.091449432,0.834115909,16.20336477,3.922227209,9.592759368,8.458647172,1.246996439,1.32421875,9.390547165,1.264757018,0.843021326,0.074026472,11.57240979,,,6.14E+00,32.51787358
439,RASS,9/14/2020,DL,1,PEBBLE,24.875,,,6.108978379,21.30367369,14.94678186,3.653657789,1.19,,17.38552957,2.191595771,1.528587459,0.266141975,21.37196363,,,,,,,,,,,,2.71E-07,3.16E-06,9.056761364,12.07568182,1.4,,15.96628785,1.390275057,1.019216943,0.894188409,19.27007681,8.881700491,52.0075781,16.51452986,2.367082614,1.4092827,18.24242114,2.326317909,1.129715485,0.128718493,21.82728574,,,1.50E+01,51.59423856
440,RASS,9/14/2020,DL,2,PEBBLE,21.25,,,3.898638929,16.71170956,15.09662429,3.254702333,1.188605108,,17.29437445,2.017835194,1.53838681,0.211263064,21.06196804,,,,,,,,,,,,2.31E-07,3.38E-06,9.800113636,12.22435227,1.4,,16.91866273,1.188763636,1.156575682,0.904859773,20.16897773,3.749072911,23.39599268,8.621964195,1.673675403,1.304347826,9.826539781,1.161832375,0.742039024,0.115661209,11.84613393,,,7.65E+00,44.03957696
441,RASS,9/14/2020,DL,3,PEBBLE,27.25,,,2.210924041,10.59103936,5.363630404,1.545614205,1.191666667,,6.359790758,0.869274473,0.521006271,0.104897648,7.855008733,,,,,,,,,,,,5.89E-07,1.08E-05,20.09492857,26.95492143,1.412698413,,35.80837376,3.149508286,2.094660786,1.790812905,42.8435971,1.718245639,16.4075089,4.352413501,0.496081539,1.414937759,4.763494758,0.439592887,0.354378061,0.049317537,5.606813568,,,3.93E+00,46.93165928
442,RASS,9/14/2020,DL,4,PEBBLE,24.875,,,3.703970049,14.12138581,7.571725023,2.451796674,1.232941176,,9.149376085,1.305974118,0.81656026,0.130988007,11.40295499,,,,,,,,,,,,2.09E-07,3.20E-06,7.96995,9.6967725,1.38,,13.68117289,0.911745863,0.910479725,0.7959403,16.2994333,6.015839892,43.8946373,10.31066486,1.295799773,1.450777202,11.32255084,1.359923884,0.828983613,0.15032655,13.66185586,,,9.72E+00,34.15309981
443,RASS,9/14/2020,DL,5,PEBBLE,24,,,2.003511072,9.032636051,6.799100021,2.24763637,1.321937322,,8.257353239,0.904980269,0.770203111,0.13695787,10.06954689,,,,,,,,,,,,3.13E-07,4.31E-06,20.648,17.2304,1.380952381,,30.94654933,1.924288,2.261989333,1.083218667,36.21625333,13.23337322,80.77485078,32.40284674,3.966555377,1.377483444,35.70029882,2.418342296,2.325345749,0.493906972,40.93812609,,,1.52E+01,74.90420139
449,RASS,9/21/2020,DL,1,PEBBLE,31.5,,,3.255003982,10.85848985,11.76887377,2.679682028,1.181564246,13.56929785,13.55027642,1.441922008,1.195138456,0.14286382,16.33028615,,,,,,,,,,,,3.97E-07,4.28E-06,14.29785,18.082575,1.361111111,,25.3954512,2.2758939,1.6776774,1.52069715,30.8698929,7.834648418,51.37364884,20.80281455,2.893482388,1.460207612,23.04297524,1.732440264,1.916729685,0.191482931,26.88377615,,,1.11E+01,61.98870286
450,RASS,9/21/2020,DL,2,PEBBLE,22.625,,,9.938050951,42.03210961,11.70643943,2.93441415,1.215311005,24.01500783,13.66598164,1.640002305,0.969268632,0.211590458,16.48692897,,,,,,,,,,,,2.92E-07,3.19E-06,16.72857692,16.12448942,1.284671533,,26.55176889,2.28313574,1.715208212,1.333385231,31.88367734,16.44246176,149.8275346,40.00447574,7.715148893,1.403773585,45.20094339,9.448806129,2.390396615,0.504223653,57.54463428,,,2.64E+01,85.41869393
451,RASS,9/21/2020,DL,3,PEBBLE,19.5,,,4.134229196,16.7555539,10.93225357,2.069698491,1.20323741,12.96716888,12.38078532,1.233082355,1.079321427,0.137922259,14.83118987,,,,,,,,,,,,2.96E-07,3.51E-06,15.6195,12.929475,1.361538462,,23.404225,1.57143675,1.98297775,0.909972375,27.8687695,2.907359198,9.912259262,8.425170818,0.938988503,1.430678466,9.196880767,0.676964655,0.744741791,0.088596415,10.70724288,,,7.04E+00,44.98189108
